id,publication_no,肢体协调规划,监控安全报警,环境模式识别,人机交互输入,图像视觉分析,自主路径规划,仿生关节传动,伺服电机控制,仿生视觉传感,医疗辅助操作,双足移动底盘,仿生双臂系统,头部感知模块,具身智能控制,灵巧末端执行,柔性关节驱动,人机交互接口
338,CN106933807A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
339,CN106934452A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
340,CN106936932B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,CN106945036A,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
342,CN106945037A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
343,CN106945051A,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
344,CN106952507A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
345,CN106956254B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
346,CN106956277B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
347,CN106976098A,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
348,CN106985150A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
349,CN106997243B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
350,CN106999111A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
351,CN107000215B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
352,CN107005316B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,CN107009362A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354,CN107038220B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
355,CN107065639A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
356,CN107065665B,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
357,CN107066507B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
358,CN107073713B,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
359,CN107081752B,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
360,CN107087139A,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
361,CN107096233B,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
362,CN107127760A,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1
363,CN107139212A,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
364,CN107144818A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
365,CN107145153A,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
366,CN107160407B,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
367,CN107160408A,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
368,CN107176429A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
369,CN107181818B,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
370,CN107203212A,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0
371,CN107203490A,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
372,CN107224738B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,CN107229243A,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
374,CN107234608B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
375,CN107246461B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
376,CN107273551A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
378,CN107280603A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
379,CN107283386A,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
380,CN107283436B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
381,CN107291811B,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
382,CN107300435B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,CN107336236A,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
384,CN107336267B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,CN107344365B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
386,CN107351077A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
387,CN107363825B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
388,CN107363834B,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
389,CN107398897A,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
390,CN107408015B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
391,CN107430708B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,CN107431836A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
393,CN107433571A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
394,CN107436159B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,CN107443363B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
396,CN107457802B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
397,CN107463291A,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
398,CN107466262B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
399,CN107498550B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
400,CN107511833A,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
401,CN107520843A,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
402,CN107571281B,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
403,CN107580690B,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
404,CN107584475A,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0
405,CN107589688A,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
406,CN107610376A,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
407,CN107625565B,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
408,CN107650121B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
409,CN107685788B,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
410,CN107705643B,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
411,CN107718041A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
412,CN107738260B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
413,CN107745386B,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
414,CN107756376A,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1
415,CN107775645A,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
416,CN107818318B,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
417,CN107825430A,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
418,CN107833605A,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
419,CN107839781B,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
420,CN107891422B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
421,CN107901040A,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
422,CN107924438B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,CN107932489A,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
424,CN107944333B,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
425,CN107948768B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
426,CN107953331B,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
427,CN107953337A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
428,CN107962564A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
429,CN107974820B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
430,CN108000518A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,CN108000554B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
432,CN108009680A,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
433,CN108015801B,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
434,CN108026961B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
435,CN108044637B,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
436,CN108068908B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
437,CN108081273B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
438,CN108089571B,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
439,CN108098772B,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
440,CN108098797A,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
441,CN108100070A,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
442,CN108108648A,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
443,CN108114481A,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
444,CN108121824A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
445,CN108135769A,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
448,CN108145717A,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
449,CN108161987A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
450,CN108177913B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
451,CN108189025A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
452,CN108214480A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
453,CN108225625B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,CN108228008A,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
455,CN108228585A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,CN108237536A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
457,CN108237557B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
458,CN108253955B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
459,CN108257494A,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
460,CN108274476B,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
461,CN108280875A,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
462,CN108283021B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
463,CN108291574B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,CN108293628A,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
465,CN108297080B,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
466,CN108349076B,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
467,CN108350929A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,CN108364636A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
469,CN108368872B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
470,CN108372506B,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
471,CN108393872B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
472,CN108406795B,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
473,CN108407918B,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
474,CN108415675B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
475,CN108415676B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
476,CN108416786A,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
477,CN108421263B,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
478,CN108453763A,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
479,CN108474393B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
480,CN108481296A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
481,CN108508927A,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
482,CN108509511A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
483,CN108519168A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
484,CN108549088B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
485,CN108553863B,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0
486,CN108555926A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,CN108564007B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
488,CN108572586B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,CN108582066B,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
490,CN108592936A,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
491,CN108604317A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,CN108608445B,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
493,CN108618492A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,CN108621164A,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1
495,CN108638057B,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
496,CN108638058B,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
497,CN108646730A,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
498,CN108656150A,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
499,CN108663688B,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500,CN108673492A,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1
501,CN108680287B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
502,CN108691989B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
504,CN108697386B,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
505,CN108700107B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
506,CN108701938B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,CN108713217B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
509,CN108724174A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
510,CN108724201B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
511,CN108724242A,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
512,CN108742364A,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
513,CN108759844B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
514,CN108762148B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
515,CN108778634B,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1
516,CN108780014B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,CN108789421B,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
518,CN108818556A,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
519,CN108818557A,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
520,CN108818558A,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
521,CN108818559A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
522,CN108818585A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
523,CN108818590B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
524,CN108818608B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
525,CN108818611A,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
526,CN108839017A,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
527,CN108845522A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
528,CN108847226A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
529,CN108858188B,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
530,CN108858205A,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
531,CN108858274B,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
532,CN108919950A,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
533,CN108927787A,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
534,CN108928350B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,CN108959627B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
536,CN108972494B,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1
537,CN109002037B,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
538,CN109038875B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
539,CN109064486A,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
540,CN109068477B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,CN109074085B,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
542,CN109074183A,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
545,CN109079788B,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
546,CN109085173B,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
547,CN109086351B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
548,CN109099873B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,CN109101953A,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
550,CN109108958A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
551,CN109124206A,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
552,CN109129483A,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
553,CN109144046A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
554,CN109153116A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,CN109154365B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
557,CN109155129B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
558,CN109157399A,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
559,CN109160172B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
560,CN109164802A,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
561,CN109196844B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,CN109202901A,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
563,CN109214347A,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
564,CN109215412A,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
565,CN109249391A,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
566,CN109299711B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
567,CN109299730B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
568,CN109304734B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,CN109304735B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,CN109308730A,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
571,CN109311159B,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
572,CN109314739A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
573,CN109318227B,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
574,CN109318253B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
575,CN109325493A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
576,CN109328021B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
577,CN109333506B,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
578,CN109333532B,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
580,CN109333534B,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
581,CN109333540A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
582,CN109346149B,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
583,CN109352669A,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
584,CN109394209B,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
585,CN109414142B,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
586,CN109416702A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,CN109416857A,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
588,CN109421197A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,CN109427955B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,CN109431460B,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
591,CN109434810B,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
593,CN109434835B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
594,CN109448836A,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
595,CN109478247A,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
596,CN109501880B,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
597,CN109515548B,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
598,CN109562299B,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
599,CN109565574B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
600,CN109571509B,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0
602,CN109571544B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
603,CN109582124B,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
604,CN109605344B,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
605,CN109634406B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
606,CN109635085A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
607,CN109648551B,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
608,CN109664316B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
609,CN109664317B,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
610,CN109685709A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
611,CN109688989A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,CN109689311B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
614,CN109693233B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
615,CN109693234B,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
616,CN109702740B,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
617,CN109708642B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,CN109709967B,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
619,CN109719732B,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
620,CN109733521B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
621,CN109773792B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
622,CN109787413A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
623,CN109789550B,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
624,CN109807908B,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0
625,CN109814649A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
626,CN109830058A,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
627,CN109839964B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
628,CN109866218B,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
629,CN109870943A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
630,CN109875793A,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
631,CN109877845B,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
632,CN109885138B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,CN109887396A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
634,CN109890030B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,CN109890572B,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
636,CN109895106B,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
637,CN109927034B,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
638,CN109927041B,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
639,CN109927048B,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
640,CN109927061A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
641,CN109937002B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
642,CN109940636A,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
643,CN109940872A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,CN109955248A,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
645,CN109968351A,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
646,CN109968373A,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
647,CN109975700B,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
648,CN109976326B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
649,CN109976744B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,CN109986587A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
651,CN109987169B,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
652,CN109991896B,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
653,CN109993896A,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
655,CN110000807B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
656,CN110021294A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
657,CN110023866B,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
658,CN110023867B,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
659,CN110026995B,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
660,CN110035871B,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
661,CN110039535B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
662,CN110039573A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
663,CN110045347B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,CN110053029B,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
665,CN110060295B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
666,CN110065068B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
667,CN110095286B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
668,CN110110735A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
669,CN110114192B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
670,CN110114262A,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
671,CN110134030A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,CN110134382A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
